385424351628946_605360359635343,"潘所長帶領著我們循中華路沿線，
將路上倒塌的樹木、雜物移至路旁，
逐一地將道路恢復通行，守護用路人的安全，
讓三民所與你們一同平安地度過這個颱風夜。",20160914,23,0,1

385424351628946_605331009638278,"我們不畏風雨，讓我們一同排除一切的困難💪🏻
我們是警察👮🏻，維護屬於我們的城市--高雄",20160914,75,1,4

385424351628946_599513750220004,本所獲頒局長破案茶，謝謝局長的鼓勵。,20160902,31,0,0

385424351628946_595489277289118,"青春專案（07/01～08/31期間）宣導活動
由我們三民所的潘所長親自帶隊宣導🚩
走入轄區校園內與國家未來的小主人翁們宣導
讓弟弟、妹妹們與我們三民所的警察們一起
❌反霸凌、❌反暴力、❌反吸毒
❌反幫派、❌反飆車、❌反詐欺
❌反幫派，建立友善的校園環境😊
三民所愛護大家💕",20160824,38,0,0

385424351628946_595391537298892,打擊犯罪出發！,20160824,11,0,0

385424351628946_472338319604215,"三民所同仁暨志工媽媽
參與行德宮＂秋節傳真情＂
祝大家
中秋佳節快樂！",20150926,97,1,2

385424351628946_443832002454847,【104年青春專案犯罪預防宣導】高雄市政府警察局三民第一分局三民派出所關心您,20150706,30,0,0

385424351628946_443830852454962,【104年青春專案犯罪預防宣導】高雄市政府警察局三民第一分局三民派出所關心您,20150706,39,0,0

385424351628946_402470709924310,近日有一劉姓民眾至三鳳宮祈福，忘記機車停放位置，誤以為機車遭竊。三民派出所警員曾俊明及時在附近找到該部機車，民眾樂開懷！,20150325,143,0,13

385424351628946_389829031188478,三民派出所警員潘昱鈞，於春安期間協助護送迷失老人返家團圓，家屬直說讚！,20150227,70,0,2

385424351628946_389827057855342,三民派車所警員曾俊明，於春安期間協助遊客尋回遺忘在計程車上的行李，遊客頻頻向警察道謝！,20150227,183,0,14

385424351628946_389822777855770,"三民派出所假三民國小電視牆，托播春安工作重點""治安平穩、交通順暢、服務熱心""
使民眾可以安心過個平安年！",20150227,44,0,0

385424351628946_389820771189304,三民第一分局於春節前夕舉行豐裕里社區治安座談會，由賈分局長率領交通組游組長、三民派出所李所長參加。,20150227,41,0,0

385424351628946_389819797856068,過年前夕，三民派出所偕同家防官針對轄區獨居老人進行春安慰問，恭賀新年快樂！,20150227,67,0,1

385424351628946_386290218209026,三鳳中街東信茶行老闆娘盧怡心，熱心協助三民派出所，向採買年貨的民眾宣導，注意隨身財物，避免遭竊！,20150217,52,0,3

385424351628946_385655104939204,2月1日行德慈善會舉行歲末尾牙，針對中低收入戶給予年終慰問品。三民派出所偕同林朝安會長於現場實施犯罪預防宣導以及交通安全宣導，提醒民眾時時注意安全！,20150216,61,0,0

385424351628946_385653328272715,三鳳中街年貨大街於1月31日正式開始，三民第一分局賈分局長帶領三民派出所所長以及志工媽媽至現場宣導交通安全，並且提醒民眾在採買年貨時，要隨時注意皮包以及貴重物品，以免遭竊！,20150216,43,0,0

385424351628946_385446598293388,三民派出所於三鳳中街年貨大街期間，編排機動派出所勤務，由同仁以步巡方式在三鳳中街來回巡邏，並且手舉宣導標示牌，警示民眾在逛年貨大街採買年貨時，應隨時注意自身錢包以及貴重物品，避免遭扒手竊取！,20150215,62,0,0

385424351628946_385431771628204,"春節佳節將近，三民慈善公益協進會陳建富理事長與三民派出所，於近日共同針對低收入戶舉行""愛心傳千里，溫馨送便當""活動，於三民國小大門旁發送1600份便當，讓中低收入戶感受滿滿的溫暖與過年的氣息！",20150215,59,0,0

385424351628946_385430071628374,三民派出所更換新粉絲頁囉！希望各位多多支持！,20150215,42,0,0

